Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Rwanda,RWA,2010,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,98
Rwanda,RWA,2008,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,95.8
Rwanda,RWA,2005,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,94.4
Rwanda,RWA,2000,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,91.5
Rwanda,RWA,1992,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,94.3
Rwanda,RWA,2020,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,94.2
Rwanda,RWA,2015,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,90.7
Rwanda,RWA,2011,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,69
Rwanda,RWA,2010,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,69
Rwanda,RWA,2008,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,52.1
Rwanda,RWA,2005,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,38.6
Rwanda,RWA,2000,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,31.3
Rwanda,RWA,1992,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,25.9
Rwanda,RWA,2020,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,6.3
Rwanda,RWA,2018,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,10.9
Rwanda,RWA,2015,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,9.4
Rwanda,RWA,2012,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,10.1
Rwanda,RWA,2010,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,10.4
Rwanda,RWA,2005,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,17.1
Rwanda,RWA,2000,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,18.2
Rwanda,RWA,1992,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,23
Rwanda,RWA,2020,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,9
Rwanda,RWA,2018,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,13.5
Rwanda,RWA,2015,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,9.8
Rwanda,RWA,2012,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,11.7
Rwanda,RWA,2010,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,13
Rwanda,RWA,2005,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,18.8
Rwanda,RWA,2000,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,22.4
Rwanda,RWA,1992,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,25.4
Rwanda,RWA,2023,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,229
Rwanda,RWA,2022,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,234
Rwanda,RWA,2021,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,254
Rwanda,RWA,2020,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,252
Rwanda,RWA,2019,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,261
Rwanda,RWA,2018,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,269
Rwanda,RWA,2017,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,275
Rwanda,RWA,2016,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,278
Rwanda,RWA,2015,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,292
Rwanda,RWA,2014,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,301
Rwanda,RWA,2013,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,317
Rwanda,RWA,2012,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,331
Rwanda,RWA,2011,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,358
Rwanda,RWA,2010,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,393
Rwanda,RWA,2009,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,418
Rwanda,RWA,2008,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,454
Rwanda,RWA,2007,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,494
Rwanda,RWA,2006,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,494
Rwanda,RWA,2005,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,465
Rwanda,RWA,2004,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,460
Rwanda,RWA,2003,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,551
Rwanda,RWA,2002,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,677
Rwanda,RWA,2001,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,769
Rwanda,RWA,2000,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,885
Rwanda,RWA,1999,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1073
Rwanda,RWA,1998,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1268
Rwanda,RWA,1997,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1318
Rwanda,RWA,1996,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1295
Rwanda,RWA,1995,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1505
Rwanda,RWA,1994,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,5721
Rwanda,RWA,1993,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1619
Rwanda,RWA,1992,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1530
Rwanda,RWA,1991,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1386
Rwanda,RWA,1990,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1309
Rwanda,RWA,1989,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1238
Rwanda,RWA,1988,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1188
Rwanda,RWA,1987,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1145
Rwanda,RWA,1986,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1126
Rwanda,RWA,1985,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,1116
Rwanda,RWA,2019,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,249
Rwanda,RWA,2014,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,71.2
Rwanda,RWA,2011,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,75.38
Rwanda,RWA,2008,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,84.69
Rwanda,RWA,2014,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,66.66
Rwanda,RWA,2011,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,70.9
Rwanda,RWA,2008,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,86.18
Rwanda,RWA,2025,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,43.0558937794787
Rwanda,RWA,2024,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,44.7995722030976
Rwanda,RWA,2023,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,61.7897355270505
Rwanda,RWA,2022,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,65.0950532898241
Rwanda,RWA,2021,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,65.9008520901618
Rwanda,RWA,2020,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,60.3428909338534
Rwanda,RWA,2019,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,57.2478473783076
Rwanda,RWA,2018,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,61.4581750846973
Rwanda,RWA,2017,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,63.7909612739756
Rwanda,RWA,2016,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,64.6974416149865
Rwanda,RWA,2015,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,65.4388726150318
Rwanda,RWA,2014,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,66.8686054227095
Rwanda,RWA,2013,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,67.5965362035829
Rwanda,RWA,2012,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,68.2598533443921
Rwanda,RWA,2011,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,70.5462593605756
Rwanda,RWA,2010,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,72.7527707449573
Rwanda,RWA,2009,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,74.6539421285025
Rwanda,RWA,2008,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,76.1972607548743
Rwanda,RWA,2007,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,78.5195554085057
Rwanda,RWA,2006,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,80.2885082069302
Rwanda,RWA,2005,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,82.0041317064194
Rwanda,RWA,2004,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,83.5139724716725
Rwanda,RWA,2003,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,84.6766409266409
Rwanda,RWA,2002,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,85.1275165292953
Rwanda,RWA,2001,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,86.4011781309443
Rwanda,RWA,2000,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,87.2074009505691
Rwanda,RWA,1999,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,87.9647327441614
Rwanda,RWA,1998,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,88.1549955108426
Rwanda,RWA,1997,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,88.4939572098328
Rwanda,RWA,1996,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,88.40183351951
Rwanda,RWA,1995,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,87.848013900212
Rwanda,RWA,1994,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,88.0361406807972
Rwanda,RWA,1993,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,87.8670739806083
Rwanda,RWA,1992,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,87.0370390991157
Rwanda,RWA,1991,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,87.142236843919
Rwanda,RWA,2025,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,28.2150641715192
Rwanda,RWA,2024,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,29.4899515682538
Rwanda,RWA,2023,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,43.258931030803
Rwanda,RWA,2022,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,46.6919472365465
Rwanda,RWA,2021,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,47.8495932076266
Rwanda,RWA,2020,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,41.1897437125175
Rwanda,RWA,2019,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,38.7514425683974
Rwanda,RWA,2018,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,40.1332071083547
Rwanda,RWA,2017,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,43.5418994304192
Rwanda,RWA,2016,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,44.3872332180263
Rwanda,RWA,2015,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,45.2662123019604
Rwanda,RWA,2014,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,46.4811240500885
Rwanda,RWA,2013,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,47.2483113384879
Rwanda,RWA,2012,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,47.8202472069121
Rwanda,RWA,2011,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,50.2390742471169
Rwanda,RWA,2010,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,52.6008726744896
Rwanda,RWA,2009,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,55.0200340007329
Rwanda,RWA,2008,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,57.1162532395409
Rwanda,RWA,2007,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,59.7023770957279
Rwanda,RWA,2006,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,61.9395715324306
Rwanda,RWA,2005,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,64.3879265591531
Rwanda,RWA,2004,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,66.6294196408729
Rwanda,RWA,2003,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,68.4184123653648
Rwanda,RWA,2002,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,69.431414549497
Rwanda,RWA,2001,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,71.1434080364112
Rwanda,RWA,2000,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,72.2218077282652
Rwanda,RWA,1999,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,73.2519640288104
Rwanda,RWA,1998,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,74.2589059676639
Rwanda,RWA,1997,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,74.8986104150833
Rwanda,RWA,1996,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,74.9467522268579
Rwanda,RWA,1995,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,74.6502746963112
Rwanda,RWA,1994,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,74.9120791403089
Rwanda,RWA,1993,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,74.45659843411
Rwanda,RWA,1992,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,73.535962032801
Rwanda,RWA,1991,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,74.0328875232577
Rwanda,RWA,2025,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,37.182
Rwanda,RWA,2024,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,36.691
Rwanda,RWA,2023,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,33.892
Rwanda,RWA,2022,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,28.747
Rwanda,RWA,2021,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,27.573
Rwanda,RWA,2020,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,37.35
Rwanda,RWA,2019,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,32.938
Rwanda,RWA,2018,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,33.108
Rwanda,RWA,2017,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,34.093
Rwanda,RWA,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,34.448
Rwanda,RWA,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,34.72
Rwanda,RWA,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,34.999
Rwanda,RWA,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,35.284
Rwanda,RWA,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,35.573
Rwanda,RWA,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,35.792
Rwanda,RWA,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,36.101
Rwanda,RWA,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,36.314
Rwanda,RWA,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,36.503
Rwanda,RWA,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,36.578
Rwanda,RWA,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,36.67
Rwanda,RWA,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,36.709
Rwanda,RWA,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,37.071
Rwanda,RWA,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,37.509
Rwanda,RWA,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,38.189
Rwanda,RWA,2001,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,38.914
Rwanda,RWA,2000,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,40.078
Rwanda,RWA,1999,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,41.47
Rwanda,RWA,1998,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,43.059
Rwanda,RWA,1997,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,44.436
Rwanda,RWA,1996,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,45.176
Rwanda,RWA,1995,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,45.902
Rwanda,RWA,1994,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,43.761
Rwanda,RWA,1993,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,41.882
Rwanda,RWA,1992,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,42.132
Rwanda,RWA,1991,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,42.262
Rwanda,RWA,2025,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,44.738
Rwanda,RWA,2024,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,44.665
Rwanda,RWA,2023,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,40.341
Rwanda,RWA,2022,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,33.386
Rwanda,RWA,2021,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,31.854
Rwanda,RWA,2020,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,43.021
Rwanda,RWA,2019,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,37.392
Rwanda,RWA,2018,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,38.347
Rwanda,RWA,2017,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,38.096
Rwanda,RWA,2016,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,38.746
Rwanda,RWA,2015,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,39.258
Rwanda,RWA,2014,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,39.716
Rwanda,RWA,2013,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,40.207
Rwanda,RWA,2012,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,40.736
Rwanda,RWA,2011,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,41.169
Rwanda,RWA,2010,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,41.704
Rwanda,RWA,2009,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,42.129
Rwanda,RWA,2008,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,42.498
Rwanda,RWA,2007,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,42.653
Rwanda,RWA,2006,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,42.851
Rwanda,RWA,2005,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,43.007
Rwanda,RWA,2004,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,43.558
Rwanda,RWA,2003,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,44.29
Rwanda,RWA,2002,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,45.534
Rwanda,RWA,2001,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,47.049
Rwanda,RWA,2000,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,49.33
Rwanda,RWA,1999,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,51.936
Rwanda,RWA,1998,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,54.802
Rwanda,RWA,1997,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,57.108
Rwanda,RWA,1996,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,58.386
Rwanda,RWA,1995,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,59.638
Rwanda,RWA,1994,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,54.689
Rwanda,RWA,1993,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,51.755
Rwanda,RWA,1992,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,52.285
Rwanda,RWA,1991,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,52.464
